"site","plotID","warming","treatment","year","date","recorder","writer","name","value"
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",14
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",13
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",61
"Gudmedalen","Gud_6_6","W","E",2021,2021-08-03,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",22
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_cover",94
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bryophyte_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_litter_cover",11
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_lichen_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bare_ground_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_poo_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_rock_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_fungus_cover",0
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_height_mean",150
"Gudmedalen","Gud_7_1","W","N",2021,2021-08-02,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","moss_depth_mean",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_cover",91
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bryophyte_cover",1
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_litter_cover",10
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_lichen_cover",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bare_ground_cover",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_poo_cover",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_rock_cover",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_fungus_cover",0
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_height_mean",122
"Gudmedalen","Gud_7_2","W","E",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","moss_depth_mean",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_cover",99
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bryophyte_cover",1
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_litter_cover",8
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_lichen_cover",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_bare_ground_cover",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_poo_cover",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_rock_cover",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","total_fungus_cover",0
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","vegetation_height_mean",125
"Gudmedalen","Gud_7_3","W","C",2021,2021-08-03,"Dagmar Egelkraut","Dagmar Egelkraut & Eva Leiungh","moss_depth_mean",6
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",5
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",60
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",147
"Gudmedalen","Gud_7_4","C","E",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",25
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",95
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",5
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",64
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",71
"Gudmedalen","Gud_7_6","C","N",2021,2021-08-03,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",9
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","vegetation_cover",80
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_bryophyte_cover",8
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_litter_cover",17
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_lichen_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","vegetation_height_mean",32
"Ulvehaugen","Ulv_1_4","C","E",2021,2021-07-27,"Joachim Topper","Joachim Topper","moss_depth_mean",5
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",94
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",3
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",13
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",63
"Ulvehaugen","Ulv_1_1","W","C",2021,2021-07-28,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",11
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_cover",87
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_bryophyte_cover",20
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_litter_cover",6
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_lichen_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_poo_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_rock_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","total_fungus_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_height_mean",92
"Ulvehaugen","Ulv_1_3","W","E",2021,2021-07-28,"Dagmar Egelkraut","Dagmar Egelkraut","moss_depth_mean",10
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","vegetation_cover",90
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_bryophyte_cover",12
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_litter_cover",11
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_lichen_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_poo_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_rock_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","total_fungus_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","vegetation_height_mean",44
"Ulvehaugen","Ulv_1_5","C","N",2021,2021-07-26,"Dagmar Egelkraut & Ragnhild Gya","Ragnhld Gya & Dagmar Egelkraut","moss_depth_mean",14
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","vegetation_cover",80
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_bryophyte_cover",31
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_litter_cover",13
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_lichen_cover",1
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_poo_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_rock_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","total_fungus_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","vegetation_height_mean",75
"Ulvehaugen","Ulv_2_1","W","N",2021,2021-07-30,"Dagmar Egelkraut & Siri Lie Olsen","Susanne Berthelsen","moss_depth_mean",22
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","vegetation_cover",65
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_bryophyte_cover",33
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_litter_cover",50
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_lichen_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_poo_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_rock_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","total_fungus_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","vegetation_height_mean",60
"Ulvehaugen","Ulv_2_2","W","E",2021,2021-08-11,"Kari Klanderud","Kari Klanderud","moss_depth_mean",19
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",12
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",42
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",110
"Ulvehaugen","Ulv_2_3","W","C",2021,2021-08-02,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",12
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","vegetation_cover",95
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_bryophyte_cover",24
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_litter_cover",15
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","vegetation_height_mean",44
"Ulvehaugen","Ulv_2_4","C","C",2021,2021-07-28,"Joachim Topper","Joachim Topper","moss_depth_mean",11
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","vegetation_cover",95
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_bryophyte_cover",7
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_litter_cover",16
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_lichen_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","vegetation_height_mean",10
"Ulvehaugen","Ulv_2_5","C","N",2021,2021-07-26,"Susanne Berthelsen & Joachim Topper","Joachim Topper","moss_depth_mean",66
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","vegetation_cover",75
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_bryophyte_cover",6
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_litter_cover",6
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_lichen_cover",1
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_poo_cover",0
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_rock_cover",0
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","total_fungus_cover",0
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","vegetation_height_mean",102
"Ulvehaugen","Ulv_3_2","W","C",2021,2021-07-30,"Dagmar Egelkraut","Susanne Berthelsen","moss_depth_mean",32
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","vegetation_cover",100
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_bryophyte_cover",9
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_litter_cover",24
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","vegetation_height_mean",74
"Ulvehaugen","Ulv_3_3","W","N",2021,2021-07-29,"Joachim Topper","Joachim Topper","moss_depth_mean",26
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_cover",80
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_bryophyte_cover",18
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_litter_cover",9
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_lichen_cover",3
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_poo_cover",0
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_rock_cover",0
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","total_fungus_cover",0
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_height_mean",102
"Ulvehaugen","Ulv_3_4","C","C",2021,2021-07-27,"Dagmar Egelkraut","Dagmar Egelkraut","moss_depth_mean",25
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_cover",80
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_bryophyte_cover",12
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_litter_cover",8
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_lichen_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_poo_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_rock_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","total_fungus_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","vegetation_height_mean",74
"Ulvehaugen","Ulv_3_5","C","E",2021,2021-07-29,"Dagmar Egelkraut","Dagmar Egelkraut","moss_depth_mean",16
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",95
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",17
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",108
"Ulvehaugen","Ulv_4_1","W","E",2021,2021-07-29,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",0
"Ulvehaugen","Ulv_4_3","W","N",2021,2021-07-30,"Joachim Topper","Joachim Topper","vegetation_cover",NA
"Ulvehaugen","Ulv_4_3","W","N",2021,2021-07-30,"Joachim Topper","Joachim Topper","total_bryophyte_cover",1
